Filename,Label,Contrast0,Homogeneity0,Dissimilarity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Homogeneity45,Dissimilarity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Homogeneity90,Dissimilarity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Homogeneity135,Dissimilarity135,Entropy135,ASM135,Energy135,Correlation135
1.jpg,Normal,4967.815196078365,0.5234724745335045,38.22947303921742,7.746933593732646,0.208989195275797,0.457153360783662,0.6837010311254093,5897.361045751396,0.507626604477009,41.96469050365313,7.839145279460929,0.20255682892522006,0.4500631388207882,0.62523998334586,6054.206433823531,0.5044579895114931,42.987469362748094,7.811761489827824,0.20499385459778405,0.45276247039455914,0.6145419624038019,5975.248658208154,0.5033740562293849,42.35177239523293,7.844906377924753,0.20202803281110746,0.4494752860960294,0.6202904537655973
10.jpg,Normal,4965.042769607809,0.5257053013311734,38.09436274509961,7.7174866099964525,0.21185277966003083,0.46027467849104065,0.6788875176294106,5786.771011149346,0.5076777307056932,41.49608612072311,7.807193207052146,0.2052128437871554,0.45300424257081234,0.6264710660609588,5874.976455269548,0.5078354201929428,42.03883272059078,7.773993287768227,0.2077479123210321,0.45579371685120024,0.6200490286656776,5853.62256055343,0.5055665906872552,41.76158400615201,7.815015970162129,0.20463782690295945,0.4523691268233935,0.6221558809719042
100.jpg,Normal,4355.894730392138,0.559792811757391,34.22463235294223,7.228628212006336,0.24182512505545217,0.49175718099022425,0.7009248251493958,5450.66174548223,0.5393553956673478,38.90574394463693,7.329187295788423,0.23461056166721794,0.4843661442206897,0.6265662631934914,5428.647855392119,0.5380051875252405,39.14117647059015,7.2969957358110795,0.23721311728368666,0.48704529284624715,0.6272776183479675,5462.650888119743,0.5375018281933777,38.90675893886992,7.336897656728346,0.2340714499394243,0.48380931154683693,0.6257448674538062
11.jpg,Normal,4983.9409466911,0.5252036006260465,38.16220894607974,7.721349968187449,0.2123305500037644,0.46079339188378604,0.6763872109544128,5753.082599000102,0.5081063449798504,41.24545943867789,7.812463259668922,0.20570826699779074,0.45355073255126677,0.6271722861755632,5810.60577512253,0.5090254304232973,41.728017769610155,7.779578017449798,0.2083245773347507,0.4564258727709799,0.6227201092349494,5779.655055747563,0.5060834459130367,41.43452518262253,7.8183904789974745,0.20510731290935902,0.452887748685432,0.6254502618295954
12.jpg,Normal,4948.22408088233,0.52481603563499,38.10030637255091,7.746816280022617,0.21262849601706052,0.4611165753007156,0.6777407552265159,5716.630049980538,0.5085127595586457,41.113894655902,7.83414747579632,0.20611092063661224,0.45399440595299434,0.6284207526272089,5734.083440563691,0.5087514124643223,41.36551776961017,7.801176869325622,0.20864705063416294,0.45677899539510675,0.6265685261012924,5788.459008073568,0.5050631763246084,41.48648981161142,7.842763848526044,0.20542129784491817,0.45323426375873016,0.623751891785344
13.jpg,Normal,4896.667892156823,0.5252178869965938,37.842187500001366,7.740555114733273,0.21309840981505143,0.46162583313225813,0.680566853765123,5667.867143406127,0.5084561463987971,40.869158016147985,7.824577303305508,0.20652148984216676,0.45444635529638344,0.6309755743422704,5733.237882965679,0.5086436648955521,41.42345281862995,7.796704778692853,0.2090665280624661,0.4572379337527302,0.625999533889087,5766.549865436096,0.5064792522311432,41.46655901576327,7.835905806307375,0.20591146947470418,0.4537746902094741,0.6245505234548617
14.jpg,Normal,4906.148805146991,0.526450992425299,37.97386642157033,7.721197570578528,0.21339593156243122,0.46194797495219225,0.6798161923142758,5682.871926181944,0.509292228321178,40.99421760861234,7.8133114968448085,0.20684028799761214,0.4547969744815945,0.629846321269753,5739.881969975454,0.5089923744535453,41.482552083335776,7.777577061966193,0.20930630623427984,0.4575000614582252,0.6254104417049876,5745.77751633962,0.5077166054468606,41.34503652441387,7.821684020542511,0.20627333910725287,0.4541732478991391,0.6257489676936043
15.jpg,Normal,4877.771951593121,0.5282973756851517,37.77875306372673,7.709399616843416,0.21393775526380404,0.46253405849061974,0.682576054559361,5706.849196462631,0.5101345378675097,41.11158785082674,7.800860313345341,0.20726816613456264,0.45526713711244593,0.6293451772568598,5721.852450980374,0.5105675768490403,41.413909313727764,7.763180145467421,0.20981707275605832,0.458057936025628,0.6276508568506507,5721.856931949019,0.5087288499213316,41.09571703191124,7.806867735267013,0.20675942098419947,0.45470806127030505,0.6283704380715455
16.jpg,Normal,4852.832092524466,0.5287314985274355,37.65059742647196,7.694996059759915,0.21468120300719296,0.4633370296093255,0.6832523357907042,5692.547066512611,0.5115020664733462,41.02980392156885,7.786251608622661,0.2080502619215166,0.45612526998788017,0.6291702827647581,5701.869607843095,0.5117982861682928,41.28915441176719,7.75559015486414,0.21059354319412146,0.4589047212593497,0.6278423836583719,5728.083183390748,0.5094707442542519,41.024083044983286,7.790400384408387,0.20756231816345447,0.4555900768930931,0.6268553527308784
17.jpg,Normal,4891.117080269551,0.5283330489406582,37.82103247549191,7.683976255661658,0.215337005932304,0.46404418532323405,0.6806097331618666,5711.9195693961055,0.51228608801427,41.07949250288408,7.77085595873583,0.20873560327353263,0.4568759167143007,0.6277439713471359,5762.238036151931,0.5124078217382975,41.53907781863015,7.737681478054917,0.21128865677253394,0.45966145887221604,0.6237331943154838,5723.646228373456,0.5106096758557007,41.00595155709369,7.77916693463598,0.2082372161893955,0.45633016138471005,0.6269797239785849
